Time Period Ending,Time Interval,Avg mph,Total Volume
494,32,38,910
509,33,33,868
524,34,51,869
539,35,51,901
554,36,48,1009
569,37,47,1037
584,38,53,866
599,39,53,907
614,40,54,867
629,41,54,886
644,42,57,815
659,43,55,750
674,44,57,726
689,45,57,761
704,46,56,716
719,47,58,755
734,48,55,676
749,49,59,647
764,50,58,683
779,51,58,636
794,52,57,690
809,53,59,717
824,54,58,713
839,55,58,647
854,56,57,637
869,57,58,698
884,58,58,703
899,59,57,754
914,60,57,687
929,61,57,737
944,62,58,754
959,63,54,859
974,64,56,888
989,65,51,1028
1004,66,53,1001
1019,67,44,1036
1034,68,17,971
1049,69,23,1100
1064,70,30,1180
1079,71,47,1133
1094,72,47,1071
1109,73,48,1054
1124,74,54,865
1139,75,54,822
1154,76,57,748
1169,77,57,759
1184,78,59,612
1199,79,58,560
1214,80,59,472
1229,81,60,424
1244,82,60,431
1259,83,60,365
1274,84,61,373
1289,85,62,317
1304,86,60,309
1319,87,60,285
1334,88,60,286
1349,89,60,274
1364,90,62,247
1379,91,61,191
1394,92,61,192
1409,93,60,149
1424,94,64,105
1439,95,62,87
14,0,62,87
29,1,61,76
44,2,58,72
59,3,59,44
74,4,60,70
89,5,58,47
104,6,60,43
119,7,60,27
134,8,59,42
149,9,58,32
164,10,56,30
179,11,58,37
194,12,57,41
209,13,57,47
224,14,60,42
239,15,60,64
254,16,60,50
269,17,57,65
284,18,57,98
299,19,62,118
314,20,60,163
329,21,54,259
344,22,56,401
359,23,58,570
374,24,54,857
389,25,49,1153
404,26,41,1154
419,27,43,1084
434,28,43,1074
449,29,44,1028
464,30,30,974
479,31,16,779
494,32,15,805
509,33,15,812
524,34,22,1038
539,35,21,1008
554,36,29,1111
569,37,49,998
584,38,53,877
599,39,53,886
614,40,54,813
629,41,56,822
644,42,56,812
659,43,56,768
674,44,57,745
689,45,58,684
704,46,58,696
719,47,57,713
734,48,58,667
749,49,58,664
764,50,58,693
779,51,58,707
794,52,57,691
809,53,56,726
824,54,58,698
839,55,57,699
854,56,57,674
869,57,57,658
884,58,57,644
899,59,56,754
914,60,57,710
929,61,55,780
944,62,56,805
959,63,55,832
974,64,54,882
989,65,54,970
1004,66,50,1076
1019,67,53,1032
1034,68,47,1125
1049,69,47,1094
1064,70,34,1053
1079,71,19,1020
1094,72,15,941
1109,73,24,973
1124,74,54,890
1139,75,55,793
1154,76,55,786
1169,77,56,802
1184,78,55,759
1199,79,57,648
1214,80,59,555
1229,81,59,518
1244,82,61,422
1259,83,61,389
1274,84,60,338
1289,85,59,337
1304,86,61,293
1319,87,60,287
1334,88,61,301
1349,89,60,266
1364,90,60,237
1379,91,61,193
1394,92,62,133
1409,93,61,156
1424,94,60,151
1439,95,59,108
14,0,60,116
29,1,60,68
44,2,62,65
59,3,59,51
74,4,57,59
89,5,54,48
104,6,53,41
119,7,56,50
134,8,53,47
149,9,55,46
164,10,54,47
179,11,53,40
194,12,54,52
209,13,56,44
224,14,53,47
239,15,52,48
254,16,51,56
269,17,52,73
284,18,53,105
299,19,57,129
314,20,56,141
329,21,55,244
344,22,58,385
359,23,58,548
374,24,57,862
389,25,43,1183
404,26,28,1123
419,27,40,1094
434,28,42,993
449,29,10,786
464,30,7,719
479,31,9,651
494,32,8,553
509,33,8,484
524,34,17,877
539,35,25,1115
554,36,23,1044
569,37,22,1004
584,38,31,1036
599,39,50,887
614,40,55,765
629,41,53,869
644,42,54,877
659,43,54,792
674,44,55,740
689,45,55,812
704,46,56,754
719,47,57,729
734,48,57,635
749,49,56,706
764,50,57,677
779,51,54,748
794,52,56,711
809,53,56,703
824,54,56,682
839,55,55,729
854,56,57,691
869,57,57,687
884,58,55,713
899,59,56,775
914,60,57,697
929,61,53,799
944,62,56,761
959,63,54,835
974,64,54,869
989,65,51,997
1004,66,53,944
1019,67,51,1023
1034,68,45,1122
1049,69,45,1103
1064,70,22,1042
1079,71,20,1032
1094,72,24,1075
1109,73,34,1119
1124,74,48,1024
1139,75,52,889
1154,76,54,841
1169,77,55,850
1184,78,56,721
1199,79,58,594
1214,80,57,551
1229,81,58,502
1244,82,58,485
1259,83,60,403
1274,84,60,400
1289,85,60,394
1304,86,61,348
1319,87,60,343
1334,88,59,308
1349,89,60,319
1364,90,59,297
1379,91,61,260
1394,92,60,221
1409,93,60,200
1424,94,59,164
1439,95,62,142
14,0,59,123
29,1,60,122
44,2,58,88
59,3,61,101
74,4,58,78
89,5,60,97
104,6,62,68
119,7,59,64
134,8,59,68
149,9,59,63
164,10,57,54
179,11,60,54
194,12,55,57
209,13,60,65
224,14,60,74
239,15,62,77
254,16,62,80
269,17,61,85
284,18,58,135
299,19,61,148
314,20,60,174
329,21,60,268
344,22,60,386
359,23,63,595
374,24,59,883
389,25,55,1173
404,26,52,1155
419,27,51,1066
434,28,49,983
449,29,47,1160
464,30,39,1054
479,31,26,989
494,32,22,965
509,33,14,800
524,34,16,945
539,35,25,1062
554,36,50,963
569,37,53,948
584,38,52,889
599,39,55,811
614,40,53,825
629,41,56,795
644,42,55,839
659,43,55,784
674,44,55,780
689,45,55,731
704,46,55,775
719,47,56,709
734,48,57,747
749,49,56,785
764,50,55,810
779,51,56,723
794,52,57,742
809,53,58,727
824,54,58,714
839,55,57,716
854,56,58,672
869,57,57,712
884,58,57,761
899,59,57,744
914,60,56,707
929,61,56,799
944,62,57,797
959,63,55,954
974,64,56,882
989,65,54,1019
1004,66,55,999
1019,67,53,1070
1034,68,50,1083
1049,69,49,1059
1064,70,47,1139
1079,71,46,1128
1094,72,49,1057
1109,73,48,1047
1124,74,51,1000
1139,75,54,927
1154,76,54,912
1169,77,56,844
1184,78,54,734
1199,79,55,607
1214,80,58,530
1229,81,59,483
1244,82,59,454
1259,83,61,407
1274,84,59,381
1289,85,59,367
1304,86,58,341
1319,87,59,302
1334,88,59,293
1349,89,60,321
1364,90,60,283
1379,91,61,258
1394,92,59,203
1409,93,58,189
1424,94,58,162
1439,95,60,139
14,0,58,117
29,1,55,131
44,2,55,101
59,3,50,99
74,4,50,87
89,5,45,61
104,6,45,62
119,7,52,49
134,8,53,52
149,9,53,58
164,10,50,52
179,11,49,49
194,12,49,56
209,13,48,53
224,14,43,59
239,15,46,53
254,16,42,55
269,17,48,61
284,18,48,95
299,19,49,126
314,20,49,142
329,21,50,228
344,22,51,287
359,23,52,535
374,24,53,732
389,25,51,991
404,26,54,953
419,27,51,1045
434,28,51,1065
449,29,49,1043
464,30,49,1045
479,31,54,995
494,32,55,882
509,33,53,893
524,34,53,902
539,35,55,900
554,36,56,936
569,37,55,873
584,38,55,855
599,39,56,799
614,40,58,748
629,41,57,745
644,42,54,798
659,43,56,743
674,44,57,747
689,45,57,717
704,46,56,720
719,47,56,748
734,48,58,740
749,49,57,728
764,50,57,707
779,51,56,719
794,52,56,723
809,53,58,731
824,54,57,756
839,55,55,800
854,56,57,753
869,57,57,739
884,58,54,796
899,59,54,882
914,60,55,899
929,61,55,873
944,62,55,886
959,63,54,1006
974,64,51,1082
989,65,53,1118
1004,66,48,1152
1019,67,50,1077
1034,68,28,1081
1049,69,32,1088
1064,70,36,1220
1079,71,17,997
1094,72,20,1025
1109,73,35,1035
1124,74,52,892
1139,75,54,840
1154,76,55,801
1169,77,56,824
1184,78,57,720
1199,79,58,711
1214,80,57,645
1229,81,59,534
1244,82,58,566
1259,83,58,522
1274,84,59,386
1289,85,60,359
1304,86,60,386
1319,87,59,342
1334,88,60,280
1349,89,60,327
1364,90,59,279
1379,91,60,279
1394,92,60,260
1409,93,60,217
1424,94,60,213
1439,95,59,207
14,0,63,167
29,1,62,154
44,2,60,145
59,3,61,123
74,4,58,121
89,5,59,96
104,6,58,111
119,7,59,73
134,8,59,63
149,9,58,73
164,10,58,72
179,11,59,79
194,12,60,52
209,13,58,70
224,14,59,64
239,15,61,59
254,16,60,51
269,17,58,57
284,18,60,84
299,19,62,68
314,20,58,96
329,21,59,117
344,22,60,143
359,23,62,154
374,24,61,189
389,25,60,277
404,26,61,275
419,27,60,278
434,28,61,325
449,29,61,377
464,30,60,450
479,31,60,450
494,32,59,468
509,33,61,547
524,34,59,590
539,35,59,679
554,36,59,697
569,37,58,692
584,38,60,671
599,39,57,726
614,40,60,743
629,41,59,843
644,42,58,831
659,43,58,848
674,44,57,907
689,45,57,965
704,46,59,903
719,47,58,936
734,48,56,1063
749,49,56,1072
764,50,56,1118
779,51,57,1093
794,52,57,1053
809,53,57,1005
824,54,58,989
839,55,55,968
854,56,55,1004
869,57,58,920
884,58,59,881
899,59,59,838
914,60,59,798
929,61,58,868
944,62,58,930
959,63,57,889
974,64,53,900
989,65,55,897
1004,66,57,854
1019,67,53,953
1034,68,50,965
1049,69,52,897
1064,70,49,1048
1079,71,53,978
1094,72,37,760
1109,73,36,796
1124,74,34,1037
1139,75,54,804
1154,76,57,707
1169,77,56,715
1184,78,56,688
1199,79,59,572
1214,80,61,463
1229,81,57,466
1244,82,60,447
1259,83,59,416
1274,84,60,370
1289,85,60,372
1304,86,61,359
1319,87,59,342
1334,88,60,318
1349,89,60,327
1364,90,57,331
1379,91,59,314
1394,92,60,326
1409,93,61,323
1424,94,59,329
1439,95,61,286
14,0,60,213
29,1,60,202
44,2,62,204
59,3,61,178
74,4,61,151
89,5,61,136
104,6,61,139
119,7,58,107
134,8,61,85
149,9,59,90
164,10,59,87
179,11,63,85
194,12,61,71
209,13,61,68
224,14,61,64
239,15,61,59
254,16,59,61
269,17,55,59
284,18,60,60
299,19,60,53
314,20,61,78
329,21,60,97
344,22,60,70
359,23,62,89
374,24,64,99
389,25,62,142
404,26,62,162
419,27,63,180
434,28,61,151
449,29,63,202
464,30,64,219
479,31,64,252
494,32,64,246
509,33,66,286
524,34,63,365
539,35,63,412
554,36,64,398
569,37,63,501
584,38,62,572
599,39,62,630
614,40,61,643
629,41,60,718
644,42,58,725
659,43,58,761
674,44,58,750
689,45,59,852
704,46,59,807
719,47,59,882
734,48,58,899
749,49,57,882
764,50,57,927
779,51,58,887
794,52,56,899
809,53,57,896
824,54,58,882
839,55,57,902
854,56,55,815
869,57,55,857
884,58,56,877
899,59,57,873
914,60,56,905
929,61,56,866
944,62,58,892
959,63,57,830
974,64,57,815
989,65,55,833
1004,66,52,830
1019,67,51,834
1034,68,48,836
1049,69,49,849
1064,70,46,806
1079,71,45,874
1094,72,45,805
1109,73,47,793
1124,74,45,816
1139,75,47,752
1154,76,51,776
1169,77,54,697
1184,78,55,587
1199,79,53,700
1214,80,54,645
1229,81,54,641
1244,82,55,644
1259,83,57,517
1274,84,56,536
1289,85,58,526
1304,86,58,486
1319,87,59,454
1334,88,59,431
1349,89,60,369
1364,90,60,342
1379,91,60,259
1394,92,62,245
1409,93,61,210
1424,94,62,147
1439,95,61,152
14,0,61,146
29,1,61,120
44,2,61,101
59,3,62,83
74,4,60,78
89,5,60,65
104,6,58,53
119,7,63,38
134,8,62,45
149,9,63,38
164,10,59,43
179,11,64,36
194,12,61,65
209,13,60,41
224,14,60,52
239,15,65,41
254,16,59,57
269,17,61,69
284,18,61,106
299,19,61,132
314,20,62,164
329,21,63,253
344,22,63,425
359,23,62,633
374,24,59,956
389,25,57,1173
404,26,50,1237
419,27,54,1094
434,28,53,936
449,29,49,999
464,30,49,1029
479,31,52,975
494,32,20,905
509,33,22,1015
524,34,49,1026
539,35,51,1023
554,36,53,968
569,37,54,1002
584,38,55,1009
599,39,56,919
614,40,57,879
629,41,55,893
644,42,57,803
659,43,56,845
674,44,58,749
689,45,59,711
704,46,57,682
719,47,58,701
734,48,58,711
749,49,58,723
764,50,57,713
779,51,58,679
794,52,58,656
809,53,58,650
824,54,58,775
839,55,59,643
854,56,57,645
869,57,58,687
884,58,57,731
899,59,58,720
914,60,58,736
929,61,58,741
944,62,57,796
959,63,56,904
974,64,56,904
989,65,55,1006
1004,66,52,1035
1019,67,50,1092
1034,68,47,1105
1049,69,21,1044
1064,70,27,1188
1079,71,37,1144
1094,72,36,1068
1109,73,49,1071
1124,74,53,1014
1139,75,54,919
1154,76,56,789
1169,77,56,782
1184,78,58,683
1199,79,59,555
1214,80,59,487
1229,81,58,444
1244,82,59,442
1259,83,61,394
1274,84,60,344
1289,85,60,371
1304,86,58,308
1319,87,59,251
1334,88,60,272
1349,89,60,276
1364,90,61,244
1379,91,60,213
1394,92,61,183
1409,93,62,161
1424,94,62,136
1439,95,62,115
14,0,60,103
29,1,60,84
44,2,61,74
59,3,60,74
74,4,60,71
89,5,61,45
104,6,60,45
119,7,60,48
134,8,59,43
149,9,58,51
164,10,57,45
179,11,61,53
194,12,59,48
209,13,59,45
224,14,60,55
239,15,60,68
254,16,60,65
269,17,59,72
284,18,61,103
299,19,59,106
314,20,60,172
329,21,60,292
344,22,62,434
359,23,61,592
374,24,59,892
389,25,50,1202
404,26,52,1142
419,27,53,1036
434,28,50,1014
449,29,42,1050
464,30,24,874
479,31,16,735
494,32,14,708
509,33,12,571
524,34,12,744
539,35,9,741
554,36,8,708
569,37,15,931
584,38,32,1000
599,39,56,746
614,40,54,851
629,41,56,720
644,42,55,838
659,43,57,743
674,44,56,736
689,45,56,773
704,46,56,722
719,47,57,687
734,48,58,718
749,49,57,723
764,50,57,695
779,51,57,623
794,52,58,706
809,53,57,676
824,54,57,673
839,55,56,705
854,56,57,649
869,57,57,714
884,58,56,697
899,59,56,706
914,60,58,690
929,61,57,801
944,62,56,822
959,63,55,876
974,64,54,871
989,65,54,997
1004,66,52,956
1019,67,49,1097
1034,68,46,1085
1049,69,29,1146
1064,70,28,1156
1079,71,20,993
1094,72,25,1082
1109,73,30,1104
1124,74,48,1042
1139,75,51,989
1154,76,53,926
1169,77,54,808
1184,78,54,682
1199,79,56,600
1214,80,56,521
1229,81,55,505
1244,82,59,408
1259,83,59,384
1274,84,58,359
1289,85,60,324
1304,86,58,330
1319,87,61,284
1334,88,58,282
1349,89,58,295
1364,90,61,298
1379,91,60,241
1394,92,60,232
1409,93,60,201
1424,94,61,125
1439,95,61,150
14,0,62,102
29,1,62,91
44,2,60,76
59,3,60,81
74,4,58,64
89,5,59,57
104,6,61,51
119,7,56,61
134,8,58,54
149,9,60,56
164,10,56,41
179,11,60,51
194,12,58,48
209,13,57,48
224,14,57,68
239,15,59,50
254,16,62,56
269,17,60,89
284,18,61,104
299,19,60,113
314,20,61,171
329,21,61,273
344,22,62,384
359,23,62,593
374,24,58,935
389,25,54,1140
404,26,53,1184
419,27,51,1172
434,28,50,1126
449,29,50,1124
464,30,46,995
479,31,25,943
494,32,21,898
509,33,22,924
524,34,28,1020
539,35,47,1055
554,36,52,969
569,37,52,995
584,38,51,955
599,39,56,794
614,40,54,797
629,41,56,768
644,42,53,799
659,43,54,774
674,44,54,702
689,45,56,771
704,46,56,746
719,47,49,731
734,48,56,745
749,49,57,722
764,50,57,742
779,51,58,679
794,52,58,694
809,53,56,741
824,54,55,700
839,55,57,733
854,56,57,661
869,57,56,753
884,58,58,685
899,59,55,720
914,60,57,783
929,61,55,791
944,62,56,741
959,63,54,833
974,64,56,945
989,65,54,984
1004,66,52,1075
1019,67,49,1090
1034,68,48,1177
1049,69,44,1186
1064,70,42,1124
1079,71,45,1083
1094,72,45,1015
1109,73,49,944
1124,74,48,959
1139,75,51,890
1154,76,50,859
1169,77,53,831
1184,78,56,691
1199,79,58,607
1214,80,58,556
1229,81,59,467
1244,82,59,413
1259,83,57,394
1274,84,57,397
1289,85,61,353
1304,86,60,337
1319,87,58,315
1334,88,60,302
1349,89,60,273
1364,90,60,292
1379,91,59,212
1394,92,62,211
1409,93,60,192
1424,94,60,139
1439,95,60,145
14,0,62,127
29,1,59,116
44,2,60,97
59,3,61,83
74,4,58,77
89,5,62,57
104,6,57,52
119,7,61,42
134,8,58,54
149,9,59,59
164,10,59,58
179,11,57,42
194,12,57,48
209,13,61,44
224,14,59,69
239,15,61,63
254,16,63,64
269,17,58,76
284,18,59,102
299,19,61,117
314,20,59,160
329,21,61,253
344,22,61,415
359,23,63,570
374,24,60,888
389,25,56,1127
404,26,51,1189
419,27,52,1089
434,28,50,1102
449,29,46,1155
464,30,43,1081
479,31,39,1007
494,32,15,867
509,33,21,1039
524,34,22,1081
539,35,35,1169
554,36,52,1027
569,37,52,1028
584,38,54,931
599,39,55,901
614,40,57,886
629,41,55,854
644,42,55,775
659,43,56,795
674,44,56,803
689,45,56,724
704,46,55,765
719,47,56,742
734,48,56,740
749,49,57,662
764,50,58,707
779,51,55,690
794,52,56,706
809,53,57,709
824,54,58,703
839,55,58,642
854,56,56,689
869,57,56,718
884,58,55,757
899,59,55,802
914,60,55,749
929,61,57,713
944,62,57,792
959,63,56,794
974,64,56,877
989,65,55,1003
1004,66,52,932
1019,67,50,1029
1034,68,49,1079
1049,69,46,1108
1064,70,46,1072
1079,71,41,1124
1094,72,49,1020
1109,73,49,1027
1124,74,50,994
1139,75,52,956
1154,76,53,912
1169,77,56,754
1184,78,55,728
1199,79,57,608
1214,80,55,602
1229,81,58,521
1244,82,60,452
1259,83,59,436
1274,84,59,404
1289,85,58,377
1304,86,60,394
1319,87,59,325
1334,88,59,295
1349,89,60,317
1364,90,61,235
1379,91,59,205
1394,92,60,196
1409,93,60,189
1424,94,60,178
1439,95,60,154
14,0,61,144
29,1,59,122
44,2,59,97
59,3,59,107
74,4,60,86
89,5,60,81
104,6,60,72
119,7,57,60
134,8,59,72
149,9,58,61
164,10,58,54
179,11,58,60
194,12,60,61
209,13,58,60
224,14,58,56
239,15,58,75
254,16,59,68
269,17,59,71
284,18,59,109
299,19,59,129
314,20,60,173
329,21,61,262
344,22,61,372
359,23,62,534
374,24,60,802
389,25,57,1062
404,26,54,1058
419,27,54,1053
434,28,51,1110
449,29,51,1067
464,30,52,1050
479,31,54,1020
494,32,55,868
509,33,54,895
524,34,54,864
539,35,53,842
554,36,54,854
569,37,55,873
584,38,57,747
599,39,56,771
614,40,57,775
629,41,57,737
644,42,56,742
659,43,57,738
674,44,58,717
689,45,57,697
704,46,58,757
719,47,58,733
734,48,58,722
749,49,58,740
764,50,57,766
779,51,59,805
794,52,59,738
809,53,59,779
824,54,58,760
839,55,58,740
854,56,59,708
869,57,57,812
884,58,58,801
899,59,56,825
914,60,57,777
929,61,55,833
944,62,55,818
959,63,53,992
974,64,54,971
989,65,48,1090
1004,66,49,1086
1019,67,48,1075
1034,68,47,1158
1049,69,29,1040
1064,70,24,1060
1079,71,24,1090
1094,72,27,1109
1109,73,30,1106
1124,74,28,1099
1139,75,51,928
1154,76,53,837
1169,77,54,795
1184,78,52,786
1199,79,55,739
1214,80,56,642
1229,81,56,603
1244,82,57,503
1259,83,59,421
1274,84,59,412
1289,85,60,441
1304,86,60,355
1319,87,59,343
1334,88,61,301
1349,89,62,287
1364,90,61,287
1379,91,60,247
1394,92,60,246
1409,93,60,222
1424,94,60,168
1439,95,61,194
14,0,60,162
29,1,62,145
44,2,60,142
59,3,61,122
74,4,59,137
89,5,60,84
104,6,62,94
119,7,60,90
134,8,59,65
149,9,57,73
164,10,58,65
179,11,59,62
194,12,59,49
209,13,60,57
224,14,58,69
239,15,59,66
254,16,59,68
269,17,58,63
284,18,58,83
299,19,59,85
314,20,59,64
329,21,62,120
344,22,61,158
359,23,62,157
374,24,63,196
389,25,63,272
404,26,61,271
419,27,61,288
434,28,63,316
449,29,61,400
464,30,62,424
479,31,63,441
494,32,61,451
509,33,61,520
524,34,62,560
539,35,61,661
554,36,61,639
569,37,60,711
584,38,60,725
599,39,59,771
614,40,59,772
629,41,61,832
644,42,59,802
659,43,58,867
674,44,60,889
689,45,60,890
704,46,58,847
719,47,58,975
734,48,58,965
749,49,59,964
764,50,58,1009
779,51,60,990
794,52,58,1075
809,53,57,1066
824,54,58,1096
839,55,57,1083
854,56,56,1127
869,57,57,1033
884,58,57,1082
899,59,57,1017
914,60,58,978
929,61,59,894
944,62,58,860
959,63,59,920
974,64,59,881
989,65,59,873
1004,66,58,904
1019,67,57,947
1034,68,57,929
1049,69,55,954
1064,70,54,919
1079,71,56,813
1094,72,55,881
1109,73,55,894
1124,74,57,815
1139,75,57,776
1154,76,58,715
1169,77,57,710
1184,78,59,626
1199,79,59,519
1214,80,60,561
1229,81,59,476
1244,82,60,435
1259,83,61,437
1274,84,62,415
1289,85,60,384
1304,86,62,336
1319,87,61,340
1334,88,60,317
1349,89,61,304
1364,90,61,273
1379,91,58,345
1394,92,58,307
1409,93,60,296
1424,94,59,272
1439,95,60,267
14,0,58,239
29,1,62,208
44,2,61,206
59,3,60,176
74,4,62,175
89,5,60,142
104,6,61,139
119,7,61,104
134,8,59,95
149,9,60,93
164,10,60,103
179,11,62,81
194,12,59,81
209,13,59,79
224,14,63,52
239,15,60,72
254,16,60,66
269,17,58,55
284,18,60,60
299,19,60,54
314,20,59,76
329,21,60,78
344,22,63,84
359,23,63,103
374,24,62,100
389,25,62,146
404,26,62,172
419,27,62,176
434,28,63,180
449,29,63,214
464,30,64,236
479,31,63,230
494,32,63,255
509,33,64,303
524,34,63,348
539,35,63,381
554,36,61,398
569,37,63,443
584,38,62,523
599,39,63,578
614,40,62,514
629,41,60,671
644,42,59,764
659,43,61,773
674,44,60,769
689,45,58,891
704,46,59,822
719,47,59,842
734,48,56,887
749,49,58,920
764,50,58,912
779,51,59,939
794,52,58,983
809,53,58,943
824,54,58,892
839,55,58,868
854,56,58,897
869,57,59,877
884,58,59,840
899,59,59,865
914,60,59,833
929,61,61,883
944,62,59,872
959,63,58,928
974,64,59,900
989,65,58,938
1004,66,56,944
1019,67,56,937
1034,68,55,910
1049,69,55,948
1064,70,52,955
1079,71,53,924
1094,72,53,1002
1109,73,55,903
1124,74,57,818
1139,75,57,751
1154,76,57,751
1169,77,56,702
1184,78,58,676
1199,79,59,639
1214,80,60,664
1229,81,59,623
1244,82,60,559
1259,83,63,526
1274,84,61,499
1289,85,61,492
1304,86,62,484
1319,87,63,386
1334,88,63,359
1349,89,63,335
1364,90,63,278
1379,91,63,251
1394,92,62,193
1409,93,64,176
1424,94,64,169
1439,95,63,142
14,0,63,86
29,1,64,117
44,2,62,67
59,3,64,73
74,4,61,80
89,5,63,40
104,6,63,59
119,7,62,39
134,8,61,41
